id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-085998f070254fad,indeed,https://id.indeed.com/viewjob?jk=085998f070254fad,http://id.indeed.com/job/system-analyst-085998f070254fad,System Analyst,Lintas Media Danawa,"Remote, ID",2026-05-29,contract,,,,,,True,,,,,"**Job:**

* Analyze and design system architecture and technical solutions based on business requirements.
* Translate functional requirements into technical specifications, system flows, and integration designs.
* Design end\-to\-end system workflows including API integration, data flow, and system interactions.
* Collaborate with AI Engineers and Developers to ensure proper implementation of system design.
* Define system components, interfaces, and dependencies across multiple platforms.
* Support development teams during implementation by clarifying technical requirements and constraints.
* Conduct system testing, validation, and troubleshooting to ensure system reliability and performance.
* Ensure system scalability, security, and maintainability in production environments.
* Document system design, architecture diagrams, and technical specifications.
* Assist in deployment planning and post\-implementation support.

**Qualifications:**

* Bachelor’s degree in Computer Science, Information Technology, or related field
* Strong understanding of system architecture, microservices, and API\-based design
* Experience with system modeling tools (UML, sequence diagrams, ERD)
* Familiarity with backend technologies, databases (SQL/NoSQL), and system integration
* Understanding of cloud platforms (AWS, GCP, Azure) and distributed systems
* Experience with REST APIs, JSON, and system integration patterns
* Knowledge of DevOps practices and tools (CI/CD, Docker, Kubernetes is a plus)
* Strong analytical and technical problem\-solving skills
* Experience working in Agile/Scrum environments
* Good communication skills to collaborate with business and technical teams

Work Location: Remote",,https://id.indeed.com/cmp/Lintas-Media-Danawa,,https://www.lmd.co.id/,,201 to 500,,,,,,,,
in-ff45ba3cb407555f,indeed,https://id.indeed.com/viewjob?jk=ff45ba3cb407555f,https://careers.services.global.ntt/global/en/job/NTT1GLOBALR145896EXTERNALENGLOBAL/Associate-Data-Engineer?utm_source=indeed&utm_medium=phenom-feeds,Associate Data Engineer,NTT DATA,"Jakarta, JW, ID",2026-05-29,fulltime,,,,,,False,,,,,"**Make an impact with NTT DATA**  

Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive.

**Your day at NTT DATA**  

The Data Engineer is a seasoned subject matter expert, responsible for the transformation of data into a structured format that can be easily analyzed in a query or report.  

  

This role is responsible for developing structured data sets that can be reused or complimented by other data sets and reports.  

  

This role analyzes the data sources and data structure and designs and develops data models to support the analytics requirements of the business which includes management / operational / predictive / data science capabilities.**Key responsibilities:*** Creates data models in a structured data format to enable analysis thereof.
* Designs and develops scalable extract, transformation and loading (ETL) packages from the business source systems and the development of ETL routines to populate data from sources,
* Participates in the transformation of object and data models into appropriate database schemas within design constraints.
* Interprets installation standards to meet project needs and produce database components as required.
* Creates test scenarios and be responsible for participating in thorough testing and validation to support the accuracy of data transformations.
* Accountable for running data migrations across different databases and applications, for example MS Dynamics, Oracle, SAP and other ERP systems.
* Works across multiple IT and business teams to define and implement data table structures and data models based on requirements.
* Accountable for analysis, and development of ETL and migration documentation.
* Collaborates with various stakeholders to evaluate potential data requirements.
* Accountable for the definition and management of scoping, requirements, definition, and prioritization activities for small\-scale changes and assist with more complex change initiatives.
* Collaborates with various stakeholders, contributing to the recommendation of improvements in automated and non\-automated components of the data tables, data queries and data models.
**To thrive in this role, you need to have:*** Seasoned knowledge of the definition and management of scoping requirements, definition and prioritization activities.
* Seasoned understanding of database concepts, object and data modelling techniques and design principles and conceptual knowledge of building and maintaining physical and logical data models.
* Seasoned expertise in Microsoft Azure Data Factory, SQL Analysis Server, SAP Data Services, SAP BTP.
* Seasoned understanding of data architecture landscape between physical and logical data models
* Analytical mindset with excellent business acumen skills.
* Problem\-solving aptitude with the ability to communicate effectively, both written and verbal.
* Ability to build effective relationships at all levels within the organization.
* Seasoned expert in programing languages (Perl, bash, Shell Scripting, Python, etc.).
**Academic qualifications and certifications:*** Bachelor's degree or equivalent in computer science, software engineering, information technology, or a related field.
* Relevant certifications preferred such as SAP, Microsoft Azure etc.
* Certified Data Engineer, Certified Professional certification preferred.
**Required experience:*** Seasoned experience as a data engineering, data mining within a fast\-paced environment.
* Proficient in building modern data analytics solutions that delivers insights from large and complex data sets with multi\-terabyte scale.
* Seasoned experience with architecture and design of secure, highly available and scalable systems.
* Seasoned proficiency in automation, scripting and proven examples of successful implementation.
* Seasoned proficiency using scripting language (Perl, bash, Shell Scripting, Python, etc.).
* Seasoned experience with big data tools like Hadoop, Cassandra, Storm etc.
* Seasoned experience in any applicable language, preferably .NET.
* Seasoned proficiency in working with SAP, SQL, MySQL databases and Microsoft SQL.
* Seasoned experience working with data sets and ordering data through MS Excel functions, e.g. macros, pivots.
**Workplace type****:**

**About NTT DATA**  

NTT DATA is a $30\+ billion business and technology services leader, serving 75% of the Fortune Global 100\. We are committed to accelerating client success and positively impacting society through responsible innovation. We are one of the world’s leading AI and digital infrastructure providers, with unmatched capabilities in enterprise\-scale AI, cloud, security, connectivity, data centers and application services. Our consulting and industry solutions help organizations and society move confidently and sustainably into the digital future. As a Global Top Employer, we have experts in more than 50 countries. We also offer clients access to a robust ecosystem of innovation centers as well as established and start\-up partners. NTT DATA is part of NTT Group, which invests over $3 billion each year in R\&D.

**Equal Opportunity Employer**  

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Join our growing global team and accelerate your career with us. Apply today.

**Third parties fraudulently posing as NTT DATA recruiters**


NTT DATA recruiters will never ask job seekers or candidates for payment or banking information during the recruitment process, for any reason. Please remain vigilant of third parties who may attempt to impersonate NTT DATA recruiters—whether in writing or by phone—in order to deceptively obtain personal data or money from you. All email communications from an NTT DATA recruiter will come from an **@nttdata.com** email address. If you suspect any fraudulent activity, please *contact us*.",,https://id.indeed.com/cmp/Ntt-Data,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a598a8409d24c2c493ede9bbbe334c46,https://careers.services.global.ntt/global/en,Tokyo,"10,000+",more than $10B (USD),"Own your career with NTT DATA
Join a global business and technology leader where every voice is heard and great work is recognized. You’ll work with clients, partners and colleagues around the world t",,,,,,
in-beda99cb96707b24,indeed,https://id.indeed.com/viewjob?jk=beda99cb96707b24,https://career.indofood.com/vacancy_detail.aspx?id=13859,Analyst,PT Indofood Sukses Makmur Tbk,"Jakarta, JW, ID",2026-05-29,,,,,,,False,,,,,"ICBP \- Dairy


Jakarta Timur \- Jakarta Timur


S1


Pengalaman \- Tetap


  
### **Persyaratan Pekerjaan**


* Pendidikan minimal S1 dari jurusan Statistik, Matematika, Teknik Industri, Sistem Informasi, Manajemen, atau bidang terkait.
* Memiliki pengalaman minimal 1–2 tahun sebagai Data Analyst / Sales Analyst / Business Analyst, khususnya di industri FMCG atau Food Service menjadi nilai tambah.
* Memiliki kemampuan dalam pengolahan dan analisis data dalam jumlah besar (big data analysis).
* Menguasai tools pengolahan dan analisis data seperti SQL, Python, Power BI, dan Microsoft Excel.
* Memiliki kemampuan data visualization dan dashboard reporting yang baik.
* Memiliki kemampuan analytical thinking, problem solving, dan attention to detail yang kuat.
* Mampu menyusun laporan secara sistematis dan komunikatif.
* Memiliki kemampuan koordinasi dan komunikasi yang baik dengan tim sales, distributor, maupun manajemen.
* Terbiasa bekerja dengan target waktu dan data reporting harian, mingguan, serta bulanan


### **Deskripsi Pekerjaan**


* Melakukan update data daily STD/STT agar selalu siap digunakan untuk proses analisa.
* Mengolah dan menganalisis data sales account Food Service secara berkala.
* Menyusun laporan dan informasi sales performance Food Service harian, mingguan, dan bulanan.
* Melakukan compile dan analisa data CWO dari seluruh distributor.
* Mengolah data STD dan STT daily untuk kebutuhan monitoring dan evaluasi.
* Membuat report daily, weekly, dan monthly sesuai kebutuhan bisnis.
* Membuat dan mengembangkan dashboard sales performance Food Service National.
* Membuat dashboard sales performance Food Service by material.
* Menyusun KPI report berdasarkan area.
* Menyiapkan adhoc report dan analisa data sesuai kebutuhan manajemen.
* Melakukan analisa data survey sesuai kebutuhan perusahaan.
* Memastikan akurasi, konsistensi, dan validitas data yang digunakan dalam reporting dan analisa.

  
Fungsi


Marketing
Berlaku Hingga


28 Jul 2026",,https://id.indeed.com/cmp/PT-Indofood-Sukses-Makmur-Tbk,,https://www.indofood.com,"Jakarta, ID","10,000+",more than $10B (USD),,,,,,,
in-63d0ec1303c7f181,indeed,https://id.indeed.com/viewjob?jk=63d0ec1303c7f181,http://id.indeed.com/job/ai-engineer-63d0ec1303c7f181,AI Engineer,PT Dua Empat Tujuh,"Yogyakarta, JW, ID",2026-05-29,contract,,,,,,False,,,,,"**Tanggung Jawab Utama**

* Mengelola data pipeline untuk kebutuhan training dan evaluasi model AI
* Mendesain, melatih, dan mengevaluasi model machine learning dan deep learning
* Mengembangkan pipeline end\-to\-end dari tahap pengolahan data hingga deployment model
* Mengintegrasikan model AI ke dalam aplikasi melalui layanan inference berbasis API
* Mengoptimalkan performa model dari sisi akurasi, latency, dan efisiensi komputasi
* Berkolaborasi dengan tim produk dan engineering untuk menerjemahkan kebutuhan bisnis ke dalam solusi berbasis AI

**Tanggung Jawab Jangka Panjang**

* Melakukan monitoring model di lingkungan produksi serta mengelola proses retraining secara berkala
* Mengimplementasikan praktik MLOps, standar keamanan data, dan arsitektur yang scalable

**Kualifikasi:**

* Pendidikan minimal S1 dari Computer Science, Informatika, atau jurusan relevan
* Menguasai Python untuk pengolahan data dan pengembangan model AI
* Memahami konsep dasar machine learning seperti classification, regression, dan clustering
* Memiliki pengalaman akademik atau proyek menggunakan deep learning framework seperti TensorFlow atau PyTorch
* Memahami data preprocessing dan feature engineering
* Memahami database relasional dan non\-relasional
* Memahami dasar deployment model dan pembuatan API menggunakan FastAPI atau Flask
* Memiliki kemampuan problem solving yang baik, cepat beradaptasi dengan teknologi baru, dan mampu bekerja secara kolaboratif dalam tim.
* Memahami konsep vector database dan RAG (nilai tambah)
* Memahami konsep MLOps dan workflow manajemen model (nilai tambah)

Jenis Pekerjaan: Kontrak  
Panjang kontrak: 24 bulan

Pertanyaan Lamaran:

* Jelaskan proyek atau eksperimen kamu yang berkaitan dengan membangun model machine learning
* Jelaskan proyek atau eksperimen kamu yang menggunakan deep learning framework seperti TensorFlow atau PyTorch

Lokasi Kerja: Tatap muka",,https://id.indeed.com/cmp/PT-Dua-Empat-Tujuh-1,,,,,,,,,,,,
in-cc560b62a1eeb4e6,indeed,https://id.indeed.com/viewjob?jk=cc560b62a1eeb4e6,http://id.indeed.com/job/full-stack-ai-engineer-cc560b62a1eeb4e6,Full Stack Ai Engineer,ILOT PROPERTY BALI,"Badung, NU, ID",2026-05-29,fulltime,,,,,,False,,,,,"**Tanggung Jawab Pekerjaan (What You'll Do)**

* Membangun dan mendeploy aplikasi web kelas produksi dan *dashboard* untuk klien di vertikal *hospitality*, properti, dan layanan profesional.
* Merancang dan mengimplementasikan alur kerja agen AI menggunakan API LLM dan *framework* modern.
* Melakukan integrasi layanan pihak ketiga, termasuk WhatsApp Business API, Sanity CMS, platform *headless commerce*, dan sistem CRM.
* Merancang arsitektur sistem *backend* yang *scalable* dan *cloud deployment*.
* Membangun dan memelihara *internal tools* AI kami, termasuk pipeline audit otomatis, sistem *lead enrichment*, dan alat pembuat proposal.
* Membuat standarisasi (*productize*) dari *stack AI Concierge* yang sudah ada menjadi kerangka kerja yang siap pakai.
* Berkolaborasi erat dengan tim desain dan produk dari tahap awal proyek (kickoff) hingga serah terima.
* Menjaga standar kualitas kode, dokumentasi, dan praktik *engineering* yang tinggi.

**Kualifikasi Utama (Required)**

* Memiliki pengalaman 4\+ tahun dalam pengembangan *Full\-stack* di lingkungan produksi.
* Sangat mahir menggunakan React/Next.js, Node.js atau Python, dan PostgreSQL.
* Memiliki rekam jejak dalam merilis produk (*shipping*) menggunakan API LLM (Anthropic, OpenAI, dsb.) dan sistem agen AI.
* Berpengalaman dengan infrastruktur *cloud* (AWS, GCP, Vercel, atau sejenisnya).
* Terbiasa bekerja dengan arsitektur *headless CMS*.
* Pengguna aktif *tools* pengembangan berbasis AI secara harian (Claude Code, Cursor, atau sejenisnya).
* Kemampuan komunikasi Bahasa Inggris yang kuat, baik tertulis maupun lisan.
* Proaktif, mandiri, mampu bekerja dengan arahan minimal, dan terbiasa bekerja di lingkungan yang dinamis (*ambiguity*).

**Nilai Tambah (Nice to Have)**

* Pengalaman menggunakan *vector databases* (Pinecone, pgvector, Weaviate).
* Pengalaman integrasi WhatsApp Business API.
* Pengalaman bekerja di agensi atau menangani klien secara langsung.
* Latar belakang di industri *hospitality*, *real estate*, atau B2B SaaS.
* Memiliki portofolio produk bertenaga AI yang sudah dirilis.

Work Location: In person",,https://id.indeed.com/cmp/Ilot-Property-Bali,,,,,,,,,,,,
in-80277b0a011dddf2,indeed,https://id.indeed.com/viewjob?jk=80277b0a011dddf2,http://id.indeed.com/job/junior-commodity-data-analyst-80277b0a011dddf2,Junior Commodity Data Analyst,PT. Valbury Semarang,"Semarang, JW, ID",2026-05-28,"temporary, contract, internship",,,,,,False,,,,,"Kami perusahaan perdagangan komoditi internasional dan investasi yang berdiri dari tahun 1999 dan memiliki sejumlah kantor cabang di seluruh Indonesia membutuhkan talenta muda yang mampu memprediksi arah pergerakan harga komoditas (seperti emas, perak dan crude oil) Posisi ini memadukan ilmu data dengan realitas pergerakan pasar fisik global.

**Job Description:**

* Membangun model prediktif untuk estimasi suplai dan permintaan komoditas menggunakan teknik machine learning.
* Membuat dashboard visualisasi data yang interaktif untuk membantu tim trader mengambil keputusan strategis.

**Kualifikasi**:

* Mahasiswa tingkat akhir atau lulusan S1 Ilmu Komputer, Sistem Informasi, Statistika, atau Data Sains.
* Mahir menggunakan Python (Pandas, NumPy, Scikit\-Learn) dan visualisasi data (Tableau/PowerBI).
* Ketertarikan yang kuat pada makroekonomi dan bagaimana arus logistik global memengaruhi pasar finansial.

**Benefit**:

* Performance\-based bonus / komisi dan insentif yang sangat besar (sering kali tanpa batas).
* Lingkungan kerja yang kasual, tech\-savvy, dan meritokratis.
* Akses ke infrastruktur teknologi kelas dunia.
* Peluang karir hingga jenjang managerial dalam kurun waktu kurang dari 1 tahun.

Jenis Pekerjaan: Sementara, Magang, Kontrak  
Panjang kontrak: 2 \- 3 bulan

Lokasi Kerja: Tatap muka",,https://id.indeed.com/cmp/Pt.-Valbury-Semarang-1,,,,,,,,,,,,
in-866be75f75c8fa15,indeed,https://id.indeed.com/viewjob?jk=866be75f75c8fa15,http://id.indeed.com/job/data-analyst-intern-artificial-intelligence-science-866be75f75c8fa15,Data Analyst Intern - Artificial Intelligence Science,PT Aisensum Bigdata Analytics,"Jakarta, JW, ID",2026-05-26,fulltime,,,,,,True,,,,hr@aisensum.com,"**About AISensum**

AISensum is a Jakarta\-based artificial intelligence solutions company that builds and deploys AI teammates, **Daniel, Sasha, and Nadia,** for leading enterprises across FMCG, retail, e\-commerce, and operations\-intensive industries. Our clients include Timezone, Nestlé, P\&G, ASICS, and Combiphar. We deliver AI that produces measurable business outcomes, not theoretical demonstrations.

**Role overview**  
Full\-time Internship (3–6 months). Strong performers fast\-tracked to potential full\-time employment.

**About Aisensum**  
Aisensum builds **AI teammates** that move the P\&L — revenue (ROI), time/cost (ROT), and quality/productivity (ROQ) — and deploy them in weeks, not months.

**Who we want**  
A fresh grad or final\-year student (preferably Economics / Econometrics / Statistics / Mathematics / Data Science) who is strong on business thinking, comfortable with SQL \& Python, and can translate messy data into decisions that affect revenue, margins, or productivity.

Work on real client projects: turn raw transaction/CRM/kiosk data into actionable models, dashboards, and recommendations that drive measurable business outcomes.

**Key Responsibilities**

* Clean, merge, and QA multi\-source datasets (CRM, POS, kiosks, Excel extracts).
* Write \& optimise SQL (joins, aggregations, window functions).
* Descriptive analytics: cohorts, funnels, RFM/RFMP, conversion funnels.
* Build and validate logistic regression/propensity models; interpret results for business owners.
* Produce management\-ready charts, short slide summaries, and one\-line recommendations.
* Support Senior Ops/AI Science in data checks, UAT, and deployment monitoring.
* Document assumptions, edge\-cases, and data quality issues.

**Must\-have skills**

* Degree: Economics / Econometrics / Statistics / Math / Data Science (or equivalent).
* SQL: basic → intermediate (joins, group by, filters; window functions preferred).
* Python: Pandas / NumPy for data cleaning \& analysis.
* Statistics: regression (logistic), hypothesis testing, distributions, sampling.
* Business sense: can answer — “what does this number mean for revenue, cost, or quality?”
* Clear written English and attention to detail.

**Nice\-to\-have**

* Experience with BI tools (Tableau / Power BI / Looker Studio).
* Coursework or projects in propensity modelling, pricing, and demand forecasting.
* Basic familiarity with Git or other version control systems.
* Exposure to real\-world datasets (through internships, competitions, and capstone projects).

**What you’ll learn**

* Running end\-to\-end analytics for paying clients (not toy datasets).
* Turning models into decisions that affect ROI / ROT / ROQ.
* Exposure to deploying AI teammates (Daniel / Sasha / Nadia use\-cases).

**Internship details**

* Duration: 3–6 months (flexible).
* Mode: Hybrid (preferably in Bogor/Jakarta).
* Start: \[Month/Year] — specify on application.
* Stipend: As per institute/policy (will be communicated at offer stage).
* Assessment: Short coding/data test \+ short case discussion.

**How to apply**

Send: CV (max 2 pages) \+ a **200\-word note**: “One business problem where data can improve decisions” to **\[hr@aisensum.com]** Subject: **Application – Data Analyst Intern – AI Science** 

Job Types: Full\-time, Fresh graduate

Work Location: Hybrid remote in Jakarta",,https://id.indeed.com/cmp/PT-Aisensum-Bigdata-Analytics,,,,,,,,,,,,
in-46066be2bc778f57,indeed,https://id.indeed.com/viewjob?jk=46066be2bc778f57,https://careers.shopee.sg/job-detail/134093,"Solution Engineer - Business Intelligence , Shopee",Shopee,"Bangkok, JW, ID",2026-05-26,,,,,,,False,,,,,"Department Business Intelligence and Data Analytics
LevelEntry Level
LocationBangkok
The Business Intelligence and Data Analytics team plays a critical role in conducting close\-loop data\-driven business iterations. As business intelligence specialists and data analysts, our scope of work is not limited to just performance monitoring and reporting, but also in proactively finding actionable insights to help drive high\-impact business changes. Our end\-to\-end data solution reduces the gap between the business teams and technical teams, and achieves real ‘intelligence’ in the iteration cycle. Browse our Business Intelligence and Data Analytics team openings to see how you can make an impact with us.


**About the Team:**
The Solution engineer team builds internal tools that reduce manual work, improve accuracy, and make operations more efficient. Our solutions include automation, web applications, data\-related tools, and AI\-enabled products.
This role is not only for a traditional developer. We are looking for someone who can build practical business solutions using web development, Python automation, APIs, and AI technologies such as LLM APIs, AI workflow automation, AI\-powered internal tools, or AI features embedded into web applications.**Job Description:**
The Solution Team focuses on developing and deploying web applications and automation tools that streamline operations and enhance accuracy. Key responsibilities for this role include:* Web Application Development: Design, build, and maintain user\-friendly web applications that centralize tasks and automate processes (e.g., transforming manual registrations into efficient webforms).
* Automation Solutions: Identify and implement automation opportunities to reduce manual work, improve efficiency, and minimize errors.
* Collaboration \& Support: Work closely with internal teams to understand needs, provide technical solutions, and offer ongoing support.
**Requirements:*** Experience in developing and deploying web applications or automations (generally with Next.js for web development and SQL/Python for automation).
* Ability to design and implement automation solutions that improve operational efficiency and data accuracy.
* Problem\-solving skills to identify workflow bottlenecks and translate them into effective technical solutions.
* Strong communication skills to collaborate effectively with internal teams and understand their needs.
* Demonstrated ability to manage stakeholders and work collaboratively across different departments.
* Time management to deliver projects within established deadlines.",,https://id.indeed.com/cmp/Shopee,,http://www.shopee.sg,Singapore,"5,001 to 10,000",Decline to state,,,,,,,
in-01c2ef70d012a1ea,indeed,https://id.indeed.com/viewjob?jk=01c2ef70d012a1ea,http://id.indeed.com/job/data-analyst-01c2ef70d012a1ea,DATA ANALYST,PT. DEVA MEDIKA INDONESIA,"Surabaya, JW, ID",2026-05-24,fulltime,,,,,,False,,,,,"Deskripsi Pekerjaan

Sebagai Data Analyst, Anda akan bertanggung jawab untuk mengelola infrastruktur data, melakukan analisis statistik, dan menyajikan visualisasi data yang membantu pemangku kepentingan (stakeholders) dalam pengambilan keputusan strategis.

✅ Kualifikasi Utama

* **Pengalaman:** Minimal **2 tahun** pengalaman kerja profesional di bidang Data Analytics atau peran sejenis.
* **Pendidikan:** Gelar Sarjana (S1\) di bidang Statistik, Matematika, Ilmu Komputer, Ekonomi, atau bidang terkait.
* **Keahlian Teknis:**
* Mahir dalam menggunakan **SQL** untuk penarikan dan manipulasi data.
* Menguasai alat visualisasi data seperti **Tableau, Power BI, atau Google Looker Studio**.
* Memiliki pemahaman kuat tentang bahasa pemrograman analitik (**Python atau R**).
* Terbiasa bekerja dengan dataset besar dan pembersihan data (data cleaning).
* **Soft Skills:** Kemampuan komunikasi yang baik untuk menjelaskan temuan teknis kepada audiens non\-teknis.

\*\* Tanggung Jawab

* Mengembangkan dan memelihara laporan serta *dashboard* harian/mingguan.
* Mengidentifikasi tren, pola, dan anomali dalam set data yang kompleks.
* Bekerja sama dengan tim Produk dan Pemasaran untuk mengoptimalkan strategi bisnis.
* Menjamin integritas dan kualitas data dalam setiap laporan.

Job Type: Full\-time

Education:

* S1 (Preferred)

Work Location: In person",,https://id.indeed.com/cmp/Pt.-Deva-Medika-Indonesia-1,,,,,,,,,,,,
in-910c1415ff1e4e5c,indeed,https://id.indeed.com/viewjob?jk=910c1415ff1e4e5c,https://careers.shopee.sg/job-detail/133998,"Data Analyst, Business Intelligence",Shopee,"Jakarta, JW, ID",2026-05-22,,,,,,,False,,,,,"Department Business Intelligence and Data Analytics
LevelEntry Level
LocationJakarta
The Business Intelligence and Data Analytics team plays a critical role in conducting close\-loop data\-driven business iterations. As business intelligence specialists and data analysts, our scope of work is not limited to just performance monitoring and reporting, but also in proactively finding actionable insights to help drive high\-impact business changes. Our end\-to\-end data solution reduces the gap between the business teams and technical teams, and achieves real ‘intelligence’ in the iteration cycle. Browse our Business Intelligence and Data Analytics team openings to see how you can make an impact with us.


**Job Description:*** Assist the various business units as a discussion partner to plan, strategise, and grow Shopee's business by enabling data\-driven decision\-making
* Serve as in\-consultant who simplifies complex terminologies into more understandable insights to internal stakeholders
* Collect, clean, and analyze large data sets to support business decisions
* Develop and deploy dashboards to monitor key metrics.
* Conduct ad\-hoc analysis to support decision\-making and special projects
 **Requirements:*** Master's or Bachelor's degree in quantitative fields or a relevant field of study
* Experience working with one or more language for querying (e.g. SQL)
* Familiarity working with BI tools (e.g Tableau, PowerBI, Looker) strongly preferred
* Familiarity with advanced analytics languages like Python or R will be an advantage
* Experience working with multiple stakeholders across various divisions
* Ability to converse in English and Bahasa Indonesia to communicate with internal stakeholders
* Exceptional interpersonal skills
* Self\-starter with a can\-do attitude",,https://id.indeed.com/cmp/Shopee,,http://www.shopee.sg,Singapore,"5,001 to 10,000",Decline to state,,,,,,,
